tch_id,data_category,label_zh,label_en,latin_name,has_property,has_flavor,has_meridian_tropism,has_function,use_part,toxicity,sources,xrefs,date_accessed,notes
TmpTCH:HERB_100086,herb,暗紫贝母,Unibract Fritillary,Fritillaria Unibracteata,,,,See fritillaria cirrhosa .,Bulb,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000093;TCMID: 2707,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100087,herb,矮紫玉盘,Low Uvaria,Uvaria Chamae,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000094;TCMID: 2737,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100088,herb,紫棕炭团菌,,Hypoxylon Fuscum,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000095;TCMID: 7828,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100089,herb,澳大利亚红豆杉,Australia Yew,Austrotaxus Spicata,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000096;TCMID: 2190,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100090,herb,澳大利亚千金藤,Australia Stephania,Stephania Japonica Var. Australis,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000097;TCMID: 2238,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100091,herb,鸡桑,Japanese Mulberry,Morus Australis,,,,See morus alba.,Leaf,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000098;TCMID: 3812,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100092,herb,南方巴帕迪豆,,Baptisia Australis,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000099;TCMID: 4797,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100093,herb,海南海杧果,Odollam Cerberustr Ee,Cerbera Odollam,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000100;TCMID: 2499,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100094,herb,阔叶鳞毛蕨,Broad Buckler-Fern,Dryopteris Campyloptera,,,,To expel worms.,Rhizome,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000101;TCMID: 4991,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100095,herb,奥尔加天芥菜,Olga Heliotrope,Heliotropium Olgae,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000102;TCMID: 7807,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100096,herb,奥雷同榿木,,,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000103;TCMID: 2268,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100097,herb,奥氏黄檀,Oliver Rosewood,Dalbergia Oliveri,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000104;TCMID: 2662,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100098,herb,北疆秦艽,Olga Gentian,Gentiana Olgae,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000105;TCMID: 4274,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100099,herb,奥马金雀花,Osmarien Broom,Cytisus Osmariensis,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000106;TCMID: 5243,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100100,herb,凹脉丁公藤,Elliptical Erycibe,Erycibe Elliptilimba,,,,To dispel wind and relieve pain.,Root and stem,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000107;TCMID: 7191,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100101,herb,,,Oppopanax Chironium,,,,"To resolve spasm, dispel phlegm. [5509]",Stem and root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000108;TCMID: 2408,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100102,herb,凹舌兰,Frog Orchid,Dactylorhiza Viridis,,,,See gymnadenia conopsea .,Tuber,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000109;TCMID: 3161,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100103,herb,奥氏丹尼苏木,,Daniellia Oliveri,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000110;TCMID: 1485,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100104,herb,奥氏金丝桃,Aucher Stjohn’Swort,Hypericum Aucheri,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000111;TCMID: 4061,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100105,herb,奥氏龙胆,Olivier Gentian,Gentiana Olivieri,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000112;TCMID: 1486,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100106,herb,凹头无患子,Emarginate Soapberry Seed,Sapindus Emarginatus,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000113;TCMID: 4872,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100107,herb,凹头苋,Emarginate Amaranth,Amaranthus Lividus,,,,"To clear heat and resolve toxin, disinhibit urine.",Whole herb or root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000114;TCMID: 3577,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100108,herb,奥托肉豆蔻,Otoba Nutmeg,Myristica Otoba,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000115;TCMID: 4843,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100109,herb,凹陷紫堇,Bulbous Corydalis,Corydalis Cava,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000116;TCMID: 3332,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100110,herb,凹叶厚朴,Twolobed Officinal Mangolia,Magnolia Officinalis Subsp. Biloba,,,,See magnolia officinalis .,Bark,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000117;TCMID: 2171,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100111,herb,凹叶瑞香,Retuseleaf Daphne,Daphne Retusa,,,,See daphne tangutica.,Stem bark and root cortex,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000118;TCMID: 944,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100112,herb,凹叶野百合,Crotalaria Retusa Linn,Crotalaria Retusa,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000119;TCMID: 1137,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100113,herb,澳洲百脉根,Austral Bird’S Foot Trefoil,Lotus Australis,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000120;TCMID: 6224,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100114,herb,澳洲坚果,Queensland Nut,Macadamia Integrifolia,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000121;TCMID: 3384,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100115,herb,澳洲茄,Australian Nightshade,Solanum Laciniatum,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000122;TCMID: 8198,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100116,herb,澳洲商陆,Octapistil Pokeweed,Phytolacca Octandra,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000123;TCMID: 3552,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100117,herb,吊裙草,Yellow-Flowering Pea,Crotalaria Retusa,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000124;TCMID: 3813,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100118,herb,巴贝酸藤子,,Embelia Barbeyana,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000125;TCMID: 2342,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100119,herb,巴比翠雀花,Barbey Larkspur,Delphinium Barbeyi,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000126;TCMID: 2710,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100120,herb,,Papua-New-Guinea Persimmon,Diospyros Mafiensis,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000127;TCMID: 6483,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100121,herb,巴旦杏仁,Amygdalate Apricot Seed,Semen Amygdalus Persicae; Semen Amygdalus Davidianae,Bitter; Sweet,Bitter; Sweet,Heart; Liver; Large Intestine,"To moisten lung and suppress cough, transform phlegm and precipitate qi.",Seed,Slightly toxic,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000128;TCMID: 5150,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100122,herb,巴豆,Croton Fruit,Crotonis Fructus; Fructus Crotonis,Pungent; Hot; Extremely Poisonous,Pungent; Hot; Extremely Poisonous,Stomach; Large Intestine,1. to drain accumulated cold downward; 2. to transform water and reduce edema; 3. to resolve phlegm and benefit throat,Seed,Extremely toxic,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000129;SMHB00006;TCMID: 4179,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100123,herb,巴豆霜,Defatted Croton Seed Powder,Semen Crotonis Pulveratum; Crotonis Semen Pulveratum,Pungent; Hot; Extremely Poisonous,Pungent; Hot; Extremely Poisonous,Stomach; Large Intestine,Treatment of constipation and indigestion due to accumulation of cold; Ascites and edema with oliguria and constipation; Inflammation of the throat.,,Slightly toxic,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000130;TCMID: 2668,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100124,herb,巴伐利亚龙胆,Bavarian Gentian,Gentiana Bavarica,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000131;TCMID: 5282,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100125,herb,羊角藤,Root of Morinda Officinalis,Radix Seu Cortex Morindae Umbellatae,Minor Warm; Pungent; Sweet,Minor Warm; Pungent; Sweet,Kidney,"1. treatment of deficient kidney yang manifested as soreness and weakness in the lower back and knees, impotence, premature ejaculation, infertility, frigidity, irregular menstruation, and cold sensation and pain in the lower abdomen. a) morinda root (bajitian) is used with ginseng (renshen), cistanche (roucongrong) and dadder seed (tusizi) for impotence, premature ejaculation and infertility, b) morinda root (bajitian) is used with teasel root (xuduan) and eucommia bark (duzhong) for soreness and weakness in lower back and knees, c) morinda root (bajitian) is used with cinnamon bark (rougui), galangal rhizome (gaoliangjiang) and evodia fruit (wuzhuyu) for irregular menstruation. 2. morinda root (bajitian) is used with teasel root (xuduan), mulberry mistletoe (sangjisheng) and hypoglauca yam (bixie) for cold sensation and pain in the lumbar region and knees or motor impairment.",,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000133;TCMID: 6125,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100126,herb,巴戟天,Morinda Root; Morindae Officilis Radix,Radix Morindae Officinalis; Morindae Officinalis Radix,Sweet; Pungent; Slightly Warm,Sweet; Pungent; Slightly Warm,Kidney; Liver,Supplement kidney yangstrengthen sinew and bonedispel wind-damp,Root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000134;SMHB00007;TCMID: 6802,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100127,herb,八角枫,Chinese Alangium Equivalent Plant: Alangium Platanifolium,Alangium Chinense,,,,"To dispel wind and eliminate damp, soothe sinews and quicken network vessels, dissipate stasis and relieve pain.",Root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000135;TCMID: 4403,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100128,herb,八角黄皮,Octet Wampee,Clausena Anisata,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000136;TCMID: 3508,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100129,herb,八角茴香,Chinese Star Anise,Anisi Stellati Fructus; Fructus Anisi Stellati,Pungent; Warm,Pungent; Warm,Liver; Kidney; Spleen; Stomach,To dispel cold to regulate the flow of qi and to relieve pain.,Fruit,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000137;SMHB00004;TCMID: 4150,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100130,herb,八角茴香油,Oleum Anisi Stellati,,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000138;TCMID: 1256,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100131,herb,八角莲,Dysosmae Verspiellis Rhixoma Et Radix,Dysosma Versipellis,Bitter; Pungent; Warm; Toxic,Bitter; Pungent; Warm; Toxic,Lung; Liver,Clear heat and resolve toxinsdissolve phlegm and dissipate massesdispel stasis and disperse swelling,Rhizome,Slightly toxic,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000139;SMHB00005;TCMID: ,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100132,herb,巴拉圭冬青,Paraguay Tea,Ilex Paraguariensis,,,,"To clear heat and resolve toxin, eliminate inflammation, suppress cough and dispel phlegm, promote contraction, disinhibit urine, free stool, induce sweat[5509].",Leaf,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000140;TCMID: 6555,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100133,herb,巴拿马合欢,Panamanian Albizia,Albizzia Adinocephala,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000141;TCMID: 2142,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100134,herb,巴拿马山石榴,Taiwan Malabar Randia,Randia Formosa,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000142;TCMID: 2433,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100135,herb,霸王鞭,Royle Euphorbia Latex,Euphorbia Royleana,Bitter; Astringent; Neutral,Bitter; Astringent; Neutral,Heart; Spleen,"To dispel wind and resolve toxin, kill worms and relieve itch.",Stem-leaf or white juice in stem,Toxic,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000144;TCMID: 1836,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100136,herb,巴西耳叶苔,Brazilian Ear-Leaf Muscus,Frullania Brasiliensis,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000145;TCMID: 6490,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100137,herb,巴西胡桐,Brazilian Calaba,Calophyllum Brasiliense,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000146;TCMID: 5135,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100138,herb,巴西萝芙木,Brazilian Devilpepper,Rauvolfia Bahiensis,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000147;TCMID: 3191,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100139,herb,巴西马兜铃,Brazilian Dutchmanspipe,Aristolochia Chamissonis,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000148;TCMID: 7902,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100140,herb,巴西千里光,Brazilian Groundsel,Senecio Brasiliensis,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000149;TCMID: 7390,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100141,herb,巴西乔安木,Brazilian Joan-Wood,Joannesia Princeps,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000151;TCMID: 7356,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100142,herb,巴西可可,Guarana,Paullinia Cupana,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000152;TCMID: 5093,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100143,herb,巴西页岩,"Brazilian Wild Tobacco, Marianeira",Acnistus Arborescens,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000153;TCMID: 7528,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100144,herb,巴西棕藻,Brazilian Brown Alga Dictyota Pfaffii,Dictyota Pfaffii,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000154;TCMID: 4091,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100145,herb,巴夏嘎,,,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000155;TCMID: 2117,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100146,herb,八仙草,Catchweed Bedstraw,Herba Galii Aparinis,Acrid; Slightly Bitter; Minor Cold,Acrid; Slightly Bitter; Minor Cold,,"To clear damp heat, dissipate stasis, disperse swelling, resolve toxin.",Herb,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000156;TCMID: 1055,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100147,herb,八仙花,Largeleaf Hydrangea,Hydrangea Macrophylla,,,,To interrupt malaria.,"Root, leaf and flower",,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000157;TCMID: 5906,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100148,herb,八月札,Fruit of Fiveleaf Akebia,Fructus Akebiae,Cold; Bitter,Cold; Bitter,,"Treatment of epigastric and hypochondriac distension and pain, amenorrhea, dysmenorrhea, oliguria, snake and insect-bite.",,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000158;SMHB00471;TCMID: 6765,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100149,herb,贵州八角莲,White Dysosma,Dysosma Majorensis,,,,"To enrich yin and supplement kidney, clear lung and moisten dryness, resolve toxin and disperse swelling.",Root and rhizome,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000159;TCMID: 7861,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100150,herb,白背叶,,Mallotus Apelta,Bitter; Cold,Bitter; Cold,Liver; Spleen,Clear heat and resolve toxinsdisperse swelling and relieve paindispel dampness and stanch bleeding,Leaf,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000160;TCMID: 3112,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100151,herb,白扁豆,White Hyacinth Bean,Semen Lablab Album; Lablab Semen Album,Sweet; Slightly Warm,Sweet; Slightly Warm,Spleen; Stomach,"To invigorate the spleen and remove damp, paticularly the summer damp.semen lablab album (stir-fried) to invigorate the spleen and remove damp.",Seed,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000161;SMHB00009;TCMID: 2519,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100152,herb,百部,Stemona Root; Root of Japanese Stemo,Radix Stemonae; Stemonae Radix,Sweet; Bitter; Slightly Warm,Sweet; Bitter; Slightly Warm,Lung,1. to moisten the lungs and stop cough; 2. to kill lice and parasites,Root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000162;SMHB00028;TCMID: 3454,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100153,herb,百草霜,Powder of Fumi Carbonisatus,Palvis Fumi Carbonisatus,Warm; Pungent,Warm; Pungent,Lung; Large Intestine; Stomach; Liver,Constriction and bleeding control,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000163;TCMID: 6219,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100154,herb,白菖蒲,Drug Sweetflag,Acorus Calamus,,,,"To transform phlegm and open orifices, dispel damp and fortify stomach, kill worms and relieve itch.",Rhizome,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000164;TCMID: 5314,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100155,herb,白刺,Nitraria,Nitraria Tangutorum,,,,"To fortify spleen and assisting movement, promote lactation, quiet spirit.",Fruit,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000166;TCMID: 7232,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100156,herb,白刺果豚草,White Bur Sage,Ambrosia Dumosa,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000167;TCMID: 1309,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_100157,herb,白刺花,Vetchleaf Sophora,Sophora Davidii,Bitter; Cool,Bitter; Cool,Liver; Bladder,"To clear heat and disinhibit throat, cool blood and disperse swelling.",Root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB000168;TCMID: 7694,2025-11-12,Source: herb2_0.HERB_herb_info_v2
